Date,QCOM,TSLA,NVDA,TAIT,INTC,AUDC,OLED,CSCO,MSFT,AAPL,ALOT,GRMN,ESLT,TXN,EQIX,CDW,AVGO,INTU,SPNS,BRKR,IDCC,MNDO,EBIX,WSTG,CDK,WDC,ATVI,MKSI,TER,ADI,CCMP,MGIC,LOGI,APWC,SWKS
1/23/2020,87.71388245,38.146667,63.04504395,2.552829504,59.76911163,26.67186165,209.0136414,46.08921814,163.2634125,78.53932953,12.5545187,95.63092804,151.3354187,126.5770569,575.5817261,135.2666473,294.8775635,284.5596619,26.01346588,52.48301315,55.97983551,1.868369818,35.24458313,15.22321129,53.67259216,70.01287842,59.44927597,115.2284317,75.52188873,115.9108582,154.7685242,10.59491062,47.49575424,1.460000038,124.2578201
1/24/2020,85.47336578,37.654667,62.45164871,2.52576828,64.63030243,26.57701302,204.1010742,45.94812775,161.6182098,78.31297302,12.39597702,94.70846558,150.0187988,123.0602341,571.6704712,134.4768524,298.8904114,284.0666504,25.86599731,52.06569672,56.6013031,1.875813365,34.75696945,15.27002239,52.90584183,68.62110901,58.72753906,111.3812332,71.4489975,112.7555771,151.7752075,10.42644024,47.15286255,1.5,118.558197
1/27/2020,82.99450684,37.201332,59.88855743,2.489685535,62.00619888,25.31550407,188.3925934,44.65010834,158.915451,76.01015472,13.83276081,93.60533905,151.628006,119.0908508,573.5923462,130.5279694,285.0805359,279.8068237,25.26629257,51.15156174,55.49222183,1.831151247,33.4989357,15.24193478,51.78968811,65.7980957,57.65976334,107.1591797,68.86255646,107.6150742,147.1005402,9.995904922,45.84986115,1.419999957,113.2947617
1/28/2020,84.99666595,37.793331,61.82582855,2.52576828,63.5353508,23.14343834,192.7109528,44.93228531,162.029541,78.16043091,13.09950542,96.924263,153.9687042,120.721962,581.9168091,132.0782623,293.6413879,284.1455383,25.86599731,51.38010025,55.56871033,1.898144603,34.72771454,15.59770107,53.10480881,67.52546692,59.35040283,111.8941879,70.50756836,109.6290741,151.6294556,10.28604794,45.89884949,1.450000048,116.1154861
1/29/2020,84.11952209,38.732666,61.21996307,2.534788847,62.61031723,21.18003464,186.3423767,44.25505829,164.5560303,79.79652405,12.88151073,95.60240173,152.3594666,118.3177185,582.0230103,131.4932556,292.9033508,281.9367676,25.75785637,51.1714325,54.6699791,1.920475483,35.44937515,15.26065826,52.49334717,65.89679718,59.71621704,108.7177734,69.39768219,108.5933075,147.8100433,10.16437531,45.63433456,1.409999967,114.2737808
1/30/2020,83.69049072,42.720669,61.28728485,2.52576828,62.74246216,21.86295891,181.6674652,44.43377304,169.1977539,79.68088531,12.63378906,94.4516983,150.5357056,118.1562729,582.3320923,130.4889832,290.7724304,282.6369019,25.56122971,50.25730896,54.46918869,1.868369818,35.03979111,15.35428238,52.88642883,66.09421539,60.20066833,107.7313232,68.22834015,107.7685242,147.8585968,10.24861145,45.0661087,1.440000057,112.6646957
1/31/2020,81.33555603,43.371334,58.94858932,2.507726908,60.34490967,20.33587265,174.4867554,43.23921204,166.7006378,76.14794159,12.32661438,92.19787598,148.5851288,114.5760574,569.5169067,127.1933517,281.5104675,276.473938,25.00084877,49.15438843,52.82469559,1.935363173,33.57695007,15.08277512,52.10027313,64.65309143,57.8179512,103.4007645,65.39415741,105.255806,141.4151917,10.2018137,43.72392273,1.419999957,109.6791687
2/3/2020,82.45105743,52,59.92097092,2.408499956,60.80743027,20.04183388,171.0201721,43.76594162,170.7646027,75.93882751,12.58424473,93.31053162,147.0149078,117.1876373,582.911499,129.5724335,281.5750732,278.8602295,24.07670975,49.63132477,53.302742,1.927919269,33.32339478,14.2214365,52.7990799,66.37059021,57.55100632,107.948349,67.18782043,105.495575,144.7000885,9.977186203,44.08641052,1.389999986,111.5015106
2/4/2020,84.78691864,59.137333,61.61640167,2.507726908,61.78910065,20.81960678,177.9136963,44.79119492,176.3855896,78.4458313,12.87160206,94.00474548,148.6826477,120.1030731,587.0158691,132.7510376,287.4513855,286.867157,24.1455307,49.65119553,53.12108994,1.935363173,34.34737778,14.09972572,54.26464081,67.54520416,58.5396843,112.2295761,69.83372498,107.8548431,148.9568176,10.17373562,44.60564804,1.389999986,114.341629
2/5/2020,86.67466736,48.98,62.52145386,2.516747713,63.56367874,21.67325401,181.2019653,45.5718956,176.1701508,79.08550262,12.94096375,93.23444366,150.9648285,125.7725296,580.6516724,132.6438141,292.7834167,285.7726135,24.0570488,49.52202988,54.44050598,1.957694292,35.9174881,14.36187172,52.34290695,67.22934723,58.1837616,113.9262848,70.63639832,111.9020233,152.3000183,10.10821915,44.89955902,1.320000052,115.9701004
2/6/2020,86.38863373,49.930668,63.39160919,2.52576828,63.63955688,21.52149582,180.7364807,45.79763794,179.8228149,80.01055908,12.88151073,93.05375671,151.0135651,125.8484955,583.0370483,131.2787323,294.9144287,290.1112671,24.20451736,50.28712082,54.37358475,1.950250506,36.37583923,14.59593105,51.9643898,67.81171417,59.57780075,112.1802673,70.72559357,111.0484695,156.0416565,10.27668953,44.87016296,1.340000033,114.0702133
2/7/2020,83.34725189,49.871334,62.72839737,2.670097589,62.62458801,21.48355484,175.4969788,45.12040329,180.0774231,78.92300415,12.88151073,91.4846344,150.3796387,122.2208099,585.2293091,129.3482056,290.8000488,290.6042786,24.11603737,49.4425354,54.05807114,1.957694292,36.10277939,14.38995934,52.01291656,66.16330719,60.83342361,108.8164291,68.82292938,107.6726074,156.3526611,10.2954073,44.20396805,1.330000043,110.4449387
2/10/2020,84.47228241,51.418667,65.56574249,2.778344393,62.97556305,20.91445541,179.1418152,45.96694183,184.7877045,79.29786682,12.77251339,92.92062378,151.5890045,123.1229782,591.0525513,130.6449585,289.8499146,293.5921021,24.86321259,49.97909546,54.32577515,1.965138078,35.84921646,14.418046,51.58586121,67.14050293,60.93228912,111.3713684,69.91299438,108.276825,156.8385925,10.1550169,44.34112549,1.440000057,113.1501083
2/11/2020,85.80704498,51.625332,66.79244232,2.832468748,63.94311523,21.61634827,181.380249,46.21149826,180.6160278,78.81941223,12.77251339,93.23444366,154.3003082,124.1201401,592.539856,132.575531,295.3479614,292.7835388,25.28595352,51.11181641,54.96636581,1.957694292,36.17104721,14.24015903,52.59525681,68.02886963,60.49726868,114.8239899,71.74629211,112.0938339,160.0845947,10.14565659,44.84077454,1.419999957,115.9623108
2/12/2020,87.44694519,51.152668,67.95183563,2.778344393,63.99052429,22.10956764,182.984787,46.96397781,180.8804321,80.69121552,12.9607811,93.01572418,155.499939,125.75354,601.7818604,133.1800842,299.5361938,294.4894409,24.87304115,50.21755981,55.10978317,1.942806721,37.4875946,14.27761078,50.7608757,69.44037628,62.08904266,115.9584122,72.43997192,113.944809,162.115799,10.45451832,44.92895126,1.429999948,119.7378845
2/13/2020,85.83566284,53.599998,67.51300049,2.627794266,63.97157669,23.43746948,179.7063904,44.50901794,179.9011688,80.11660767,12.99050808,93.48170471,153.3250122,126.1238861,613.9595947,133.8528442,298.8627319,293.6906738,25.17781258,50.26724243,55.24362946,1.90558815,37.58512115,14.27761078,50.88705444,68.680336,61.88142395,119.2038498,71.92467499,114.01194,161.4354706,10.6697855,43.15569305,1.370000005,119.2902603
2/14/2020,85.4256897,53.335335,72.25271606,2.5091784,63.81029892,23.02745438,175.992218,44.17981339,181.5071716,80.13632202,12.87160206,93.36758423,154.036972,125.5541077,626.4174194,134.8376312,293.143219,300.0508118,25.57106018,50.18774796,54.99504852,1.927919269,37.64363098,14.27761078,50.56676102,68.35460663,62.80089569,116.4121704,69.52651978,112.8323135,162.4947815,10.763381,43.10671234,1.340000033,115.7871628
2/18/2020,83.92884064,57.226665,73.94317627,2.573048115,62.73842621,22.42348671,176.041748,43.82238007,183.3481903,78.66899872,12.81214905,92.35955048,158.5135651,124.6329498,621.5309448,131.5029907,286.6672363,299.3408813,25.63004875,48.93579102,55.56871033,1.913031936,36.31733322,14.63337994,50.82881165,67.42675781,63.0184021,112.3282471,66.78151703,113.7146225,156.4887238,10.4825964,42.21518326,1.340000033,113.6269226
2/19/2020,86.34095764,61.161331,78.46348572,2.582172632,63.65853882,22.9507618,177.2798157,43.54020309,183.8980713,79.80834198,12.6833334,98.58849335,158.3672638,126.4278107,621.6564331,133.2190704,291.2243958,301.352417,25.53173447,49.67107391,56.27622604,1.898144603,36.28807068,16.3560524,50.48912048,68.66059113,63.6412735,115.5440826,67.36620331,118.8167801,159.3654327,10.31412792,42.16619873,1.320000052,115.9331284
2/20/2020,85.30175018,59.960667,76.96751404,2.5091784,62.0839119,23.97654915,177.0619049,44.06693268,181.0897064,78.98960114,12.53470039,94.91769409,154.4661255,124.8513641,626.1663818,134.7888947,285.274292,297.0433044,25.207304,49.52202988,60.60737228,1.935363173,34.4156456,16.86162186,49.97472,68.16706085,63.27545929,114.3307343,67.37611389,119.4497604,159.1030273,10.30476761,41.91147995,1.340000033,114.3372803
2/21/2020,82.97543335,60.066666,73.31985474,2.390562296,61.0309906,24.08200264,172.703949,43.54961014,175.3649902,77.20166016,12.31670666,91.84602356,154.3783112,122.0498657,633.5058594,130.5669861,280.9015808,293.4244385,25.10899353,49.26369095,60.5022049,1.920475483,32.87479782,16.40286827,48.53826904,66.11396027,62.6624794,110.6844101,65.50043488,117.7330627,153.932724,10.32348537,41.59797668,1.330000043,111.5445175
2/24/2020,79.43826294,55.585999,68.13631439,2.344941139,58.58368683,23.34382057,158.7881775,41.3862381,167.8040466,73.53455353,12.13834667,90.68582153,151.8425751,115.3263016,622.7960205,126.6654892,269.0013733,282.4396667,24.44046783,48.19057465,57.31838226,1.898144603,32.37742615,16.33733368,47.92681122,62.73817444,61.60459518,103.648674,63.39647675,112.5541916,147.207489,9.68704319,39.56020737,1.299999952,108.1971207
2/25/2020,76.4826889,53.327332,65.33636475,2.290195465,56.6580925,23.22877884,153.2417145,40.20109558,165.0349731,71.04376221,11.69244862,87.49050903,146.6832886,112.4203491,612.8466187,122.3729324,260.772644,280.8323975,23.69329262,45.83570099,54.94723892,1.875813365,29.60778999,15.79431248,46.88829803,58.76028061,58.83629227,100.5853653,61.16350937,109.9647522,139.588089,9.518573761,38.36497116,1.350000024,103.3122406
2/26/2020,75.9487915,51.919998,66.73260498,2.390562296,56.58220673,23.02745438,152.4889679,39.65554047,167.0970459,72.17079163,11.43481827,85.94991302,150.5649567,112.8097076,610.7714233,122.0697937,263.7246399,276.1879883,23.78177452,45.92512512,54.89943314,1.860926032,28.5447979,15.81303692,46.0633049,58.84911728,58.69787216,101.6525803,60.96502304,110.1373749,141.5123749,9.565371513,38.43355179,1.289999962,101.0157623
2/27/2020,72.40209961,45.266666,63.01789093,2.281070948,52.95867157,21.30183601,147.7447205,37.66147614,155.3235626,67.45313263,10.94928455,84.90381622,143.9232483,107.4346466,579.4008179,113.5041885,252.7192078,265.0256348,23.27055168,44.07699203,51.94508362,1.816263795,25.91169167,15.26065826,44.32599258,54.45665359,57.66965485,96.73151398,57.96788025,103.8697052,134.7773743,9.275226593,37.72816849,1.25999999,94.93398285
2/28/2020,74.65213776,44.532665,67.37625122,2.290195465,52.66460419,21.48398399,157.2728119,37.55801392,159.0844116,67.41365051,10.76101589,84.05745697,143.8647003,108.3938141,555.458252,111.6854477,251.4922791,262.1463623,22.7298317,43.28208923,50.56829071,1.719495535,25.85790443,15.09036064,44.81287766,54.84161377,57.47191238,99.00429535,58.31523132,105.1521759,135.3604736,9.12547493,38.16902924,1.289999962,97.4834671
3/2/2020,76.80686188,49.574669,68.96292877,2.290195465,55.18780518,22.00167084,157.7482452,38.72435379,169.6697388,73.68991852,11.19700527,88.88845062,145.6300049,112.9806519,600.1432495,117.3176575,262.8851318,277.2627563,22.97561264,45.30907822,51.62956619,1.838595033,25.72098541,15.04305458,44.45258713,59.26368713,59.90406418,99.58731079,60.03213501,107.2928314,141.2596893,9.200349808,39.35446167,1.279999971,101.4633865
3/3/2020,74.90003204,49.700668,66.33344269,2.271947145,53.091465,21.56067848,152.8752289,37.66147614,161.5392456,71.34957886,11.10782623,85.65509796,144.8302612,108.0804214,596.5357666,113.0446167,252.9959412,264.5030518,22.52337456,44.62348175,50.47267914,1.860926032,23.49118042,15.30796337,43.83911133,56.19390106,58.08489227,95.3085556,58.02742386,103.3682938,134.505249,9.134836197,38.91360474,1.279999971,96.94826508
3/4/2020,78.60947418,49.966667,70.97870636,2.24457407,55.66208649,22.1262989,159.5805359,38.93128586,167.4701843,74.65908813,11.41500092,88.83139038,143.3282928,113.0566254,625.9476318,116.5451736,263.3279724,281.5718994,22.91662598,46.61071777,52.17454147,1.764157653,22.35672188,15.71478939,44.31624985,58.37532425,61.84187698,101.3166122,61.99715042,108.4402924,143.6213074,9.144194603,40.47132492,1.25999999,100.5778732
3/5/2020,76.08205414,48.302666,68.17957306,2.22632575,54.0305481,21.24431419,158.6000061,37.2193985,163.2674561,72.23737335,11.08800793,84.99892426,139.027298,108.9446106,598.0001221,111.2845459,252.8022461,283.1791687,21.74670982,44.71290588,49.58350754,1.823707581,21.613451,15.28904343,43.48854828,56.96381378,60.82353592,98.23352814,60.16115189,104.9786072,136.4586945,8.919567108,39.47203064,1.25999999,95.93626404
3/6/2020,74.44836426,46.898666,66.37085724,2.26282239,52.90174866,20.88960457,154.3609009,37.32286453,158.6523743,71.27806091,10.74119854,83.23009491,137.7496796,107.46315,590.2423706,109.1040497,248.5679626,272.332428,21.49109459,44.42449951,48.75170135,1.816263795,23.18800735,14.64569092,43.07957077,54.0223465,59.29108429,99.64659119,58.4740181,103.1754379,135.0106354,8.676220894,38.98218155,1.25,93.13378143
3/9/2020,69.80674744,40.533333,61.23163223,2.052963972,48.23477936,19.3269558,145.6846161,35.70503235,147.9000702,65.64052582,9.591771126,77.18185425,128.6404572,99.75193024,556.6801147,96.03071594,228.5220032,256.4172974,18.17796516,40.16801834,45.92162704,1.764157653,21.3200531,13.24545574,39.68111038,46.78712463,56.70074081,89.95269775,54.66308975,94.02464294,113.9893417,7.815150738,36.70928574,1.25999999,85.94270325
3/10/2020,75.81298065,43.021999,65.13344574,2.007342815,51.20381165,19.99803352,157.253006,37.69910049,158.0140839,70.36806488,10.08721447,80.28204346,133.35112,106.475502,591.8036499,101.7802353,242.5255737,265.9032898,18.3844223,42.1072998,47.31753922,1.74927032,21.84816933,14.1915617,40.67435455,49.30414963,60.02270508,95.5555954,58.56333923,98.77845001,118.5667801,8.105293274,38.47274017,1.299999952,93.21163177
3/11/2020,71.70952606,42.282001,61.48859406,1.9890939,49.00312424,18.45455742,146.4868622,34.84909439,150.8557434,67.92415619,10.05748653,76.56370544,125.4025192,101.138443,580.6710205,100.5873184,226.907608,257.4822388,18.07965279,39.78017044,43.56961823,1.741826653,18.78707886,13.62390041,38.98974228,44.55634308,58.65833282,88.62856293,54.46459961,91.03546143,110.0241394,7.590522766,36.65050125,1.25999999,87.42178345
3/12/2020,64.40594482,37.369999,53.96436691,1.870478392,43.19788361,16.25918579,139.1278534,31.22780037,136.5488281,61.21632385,8.680156708,69.30769348,113.9526367,92.62001038,548.0206909,89.4402771,201.8247986,234.6251984,16.80159378,35.49385452,38.51183319,1.652502298,15.87268543,13.10354042,37.12009811,38.6043129,53.94232941,80.72324371,49.45282745,86.79272461,95.32963562,6.72945261,33.43709183,1.24000001,78.3818512
3/13/2020,72.85310364,36.441334,60.08403778,2.016466856,51.63066864,16.78645706,144.1296082,35.40404129,155.9618225,68.55052948,9.611588478,74.12884521,119.7848587,100.7015991,602.2863159,99.05216217,216.0682068,257.6104736,17.4996109,37.37346649,41.73390198,1.667389631,15.93136311,13.00893211,36.75006866,41.27927017,58.37161636,89.93293762,54.11724854,96.22314453,117.6823883,7.028956413,36.10186768,1.179999948,80.76590729
3/16/2020,61.96502686,29.671333,48.99728012,1.961721182,42.31571198,15.70315266,118.291954,31.70749664,132.9745789,59.73171997,8.006354332,67.90830994,112.7140274,88.79289246,526.0077515,85.04014587,173.0427704,220.3173218,14.66821289,31.71473694,37.02986526,1.563177824,13.6135416,11.4005537,34.09166336,32.83982086,52.16270447,70.04116821,47.78553772,80.23577118,90.58695984,6.504825592,33.20196533,1.200000048,66.07234955
3/17/2020,66.17418671,28.68,54.20386887,1.952596903,47.50439453,17.25621223,120.8896103,33.3911705,143.9232483,62.35812378,9.165690422,70.86042786,118.955864,100.8060532,557.7661133,85.34325409,184.0482178,235.8380432,15.01230717,34.83748245,39.80256653,1.600396395,13.45706558,11.41947651,35.45494461,33.6097374,55.5242157,81.48413086,51.32851791,92.02864075,100.8303604,6.645217419,35.88633728,0.980000019,75.686409
3/18/2020,58.80334854,24.081333,50.59892654,1.952596903,45.16142273,16.35505486,106.4538498,34.91493607,137.864624,60.831604,7.451458454,68.73261261,116.5469055,94.96565247,554.8182983,82.51737976,154.8602905,221.9344788,14.0881691,36.82648468,32.17286682,1.421747565,8.62582016,10.35983944,30.19659424,28.81257629,54.96067047,71.24674225,45.83045197,79.29081726,86.85502625,5.990055561,37.18933105,0.920000017,70.15929413
3/19/2020,62.46474838,28.509333,53.13112259,2.180704355,43.57730484,17.66844368,118.6984711,35.46988297,140.1329193,60.36550903,8.323437691,67.19904327,118.7705765,96.45661926,533.3485718,86.31128693,179.3803406,212.88237,16.12323761,35.6131897,35.94946671,1.47385335,13.68200111,10.86127377,31.51118469,30.93477631,53.51719666,71.21708679,46.64424515,87.09163666,87.46729279,6.785610199,41.87229156,0.939999998,75.19985962
3/20/2020,58.53426743,28.502001,51.3298912,2.080336809,43.47296524,18.54084015,112.9578781,33.48522949,134.8697205,56.53316879,6.66865921,63.28844452,116.7517242,92.68647766,491.184906,77.79455566,180.3372803,199.0281067,15.36623192,34.18111038,33.7026329,1.436634898,13.2027874,11.34378719,30.16738129,30.64852524,51.46074295,73.8653717,43.95475769,82.03894043,86.56346893,6.429950237,41.01015472,0.959999979,71.68703461
3/23/2020,60.09108353,28.952667,53.06126404,1.998218298,47.03010941,17.77389908,110.3503189,32.54462814,133.5244446,55.33217239,6.827200413,60.98809433,114.3134995,93.48419952,474.3311462,83.70053864,181.5100555,192.0072937,14.76652622,31.68490219,33.16721344,1.518515468,13.5939827,11.26809978,29.80708694,33.92559814,55.83070755,72.54122925,45.62204361,82.11608887,89.05400848,6.420591354,40.24599457,0.99000001,72.93257904
3/24/2020,62.90680695,33.666668,62.16468048,2.007342815,49.7050705,20.07472801,127.4134598,36.30701447,145.6612549,60.88339233,7.610000134,67.44824982,118.7218018,100.0558319,529.3629761,91.74790955,199.6075439,230.562561,16.76226616,34.31039047,37.78519058,1.560696602,14.40570831,11.80737972,32.66996765,39.94672775,53.81380463,82.76874542,52.42019653,90.37975311,100.6765442,6.89792347,40.51050949,0.920000017,84.94043732
3/25/2020,60.61963272,35.950001,61.27653885,2.034715652,48.623703,20.95671082,132.8367767,35.43225861,144.2668915,60.54800034,8.359999657,68.73261261,115.9519806,94.16794586,537.1499023,89.87052155,204.1014404,229.339859,17.50944138,36.34912872,39.25759125,1.577569008,15.27611351,11.84522343,33.26397324,41.09172821,52.27146149,80.84181213,53.8294487,90.98725128,100.149147,7.094471931,40.68685532,1.059999943,83.04290771
3/26/2020,66.289505,35.210667,64.17546082,2.390562296,52.68358231,21.19638443,138.6170349,38.16939926,153.2909546,63.7342186,9.069999695,71.14797211,119.9701691,102.3350067,569.7908325,98.81746674,228.1376801,244.9296265,18.5613842,39.92934418,43.47400284,1.552260399,17.3592205,12.15743732,34.56881714,43.71733475,57.06655502,85.4367981,57.07468414,89.30942535,115.3268127,7.384615421,41.63716125,1.049999952,90.45780182
3/27/2020,63.99271774,34.290668,63.05032349,2.116834402,49.67662048,20.64993668,132.9161224,36.51395035,146.9966888,61.09548187,7.949999809,70.47702789,117.2296066,95.44049072,576.2782593,91.66969299,216.4291687,226.4901276,18.30577278,36.66736603,42.80473709,1.535387993,17.09516525,12.25204659,32.0759697,41.70371246,56.31515884,79.02359009,54.4348259,85.50061798,104.5539856,7.328458309,40.28517914,1.00999999,84.74581146
3/30/2020,66.33755493,33.475334,66.25859833,2.13508296,52.63615036,22.53853226,136.1780243,37.92484665,157.3365479,62.83901596,8.18999958,73.50583649,125.2367249,96.88397217,625.3463135,94.75956726,225.2668304,234.7336426,18.16813469,38.33813477,44.30581284,1.484770775,15.64774799,12.71563911,33.25423431,42.94741821,57.80806732,81.95843506,54.82188034,87.71841431,112.0451584,7.384615421,42.69523621,1.019999981,87.68451691
3/31/2020,65.01138306,34.933334,65.76213074,2.034715652,51.33660507,22.90282631,130.6555481,36.97484589,154.8620453,62.7107811,7.760000229,71.84766388,124.534523,94.89918518,605.6610718,91.20034027,222.4429016,226.7958069,18.6990242,35.66291809,42.67088699,1.467898488,14.8458004,12.10067177,31.98833084,41.08185577,58.80662918,80.48606873,53.75997162,86.44558716,111.4786682,7.525007248,42.05843353,1.00999999,86.9741745
4/1/2020,63.32963562,32.104,60.64037704,2.025591135,49.21181488,22.27968597,122.3470612,36.05305862,149.3631897,59.411129,7.300000191,68.44506836,118.9948807,92.01222992,577.432251,86.85886383,209.805603,215.0812988,17.38163757,31.386549,40.16588593,1.434153676,12.80181408,12.10067177,29.48574257,38.16999817,56.8490448,76.24685669,51.74533844,81.08431244,99.47523499,7.085113049,41.72533798,0.920000017,80.23070526
4/2/2020,65.36694336,30.298,63.73388672,2.025591135,51.55478287,23.81357193,121.6034546,37.79066849,152.4563141,60.40249252,6.960000038,70.409935,118.8095779,96.88397217,607.1931763,86.01795197,222.405365,222.0823975,17.322649,33.42528915,41.66697311,1.425717473,12.36172104,11.91144848,29.27151299,38.40000153,60.09191132,76.87927246,53.02557373,84.56528473,100.9402618,7.085113049,41.82330322,0.920000017,81.12594604
4/3/2020,62.68578339,32.000668,60.84993744,2.07121253,51.34609985,24.53257942,117.3005066,37.08802414,151.0521088,59.53442764,6.099999905,68.5888443,118.0167236,94.9466629,605.7772827,84.96192169,219.7784729,215.3475342,17.43079185,33.49490356,40.77780151,1.383536458,12.05854702,11.58031368,29.24230194,38.20999908,59.30097198,74.09265137,52.45988846,83.46603394,97.83440399,7.450131893,42.20538712,0.949999988,78.13857269
4/6/2020,68.18267059,34.416,66.95962524,2.025591135,55.42494965,25.2995224,129.4955139,39.33837509,162.285553,64.72805786,6.739999771,72.30773926,120.2386475,103.4745941,632.4737549,93.71331024,236.83461,236.7747955,18.64003372,35.96126556,43.51224899,1.383536458,14.38615036,12.08174896,32.19282532,43.31000137,60.90262985,84.29051971,58.75189972,92.37577057,113.0022888,7.964902878,44.10600281,1.00999999,87.38286591
4/7/2020,69.89324188,36.363335,64.62203217,2.107710123,55.39648819,26.05688095,133.6002197,38.58826065,160.5377045,63.97837067,5.889999866,71.14797211,117.5762634,100.9105225,604.7397461,96.44139862,237.6133118,236.4198303,20.0262413,36.08060837,43.05939484,1.476334572,14.6795454,11.65600204,32.81603622,42.86000061,59.19221497,85.18975067,58.74197006,92.80967712,115.7760849,8.058496475,42.64625168,1.029999971,87.50937653
4/8/2020,70.46983337,36.589333,66.59789276,2.025591135,55.94665909,26.77589035,138.3295135,39.63272858,162.148056,65.61586761,6.03000021,74.14801788,119.7883911,104.6236801,644.149353,100.0006256,244.959259,242.5038605,19.91809654,36.78670883,43.84947968,1.476334572,16.60617447,12.77240562,34.46170425,45.34000015,60.37863159,88.79654694,62.30480194,97.77561951,118.1591797,7.946183681,43.60635376,1,90.49673462
4/9/2020,68.78809357,38.200001,65.59998322,2.180704355,54.20129013,25.65423584,137.1794434,39.1199913,162.1578674,66.08934784,6.400000095,75.38445282,120.0624695,102.2685242,666.1427002,103.902092,238.5796356,249.1248169,20.52763176,36.59775543,44.83226395,1.569132805,16.51815224,13.29276276,35.03622818,45.04999924,59.77553558,85.49607849,60.68714142,95.25891113,118.4228821,8.255044937,43.62594986,0.949999988,87.52883148
4/13/2020,70.44102478,43.396667,67.32136536,2.180704355,55.68106461,25.06944084,136.0194092,39.13898087,162.5211792,67.38653564,6.150000095,74.58892822,118.271225,102.2495193,637.293335,101.5748978,243.8522186,247.1385193,20.48830795,35.91154099,44.25415039,1.552260399,16.06828308,13.34006786,33.6924324,43.75999832,62.03961182,85.72335815,60.49858475,96.10743713,115.8932953,8.049137115,43.44960403,1,88.03483582
4/14/2020,74.5252533,47.326,70.83899689,2.217201471,57.54026031,22.21258163,141.6905975,40.62022781,170.5632935,70.78974915,6.25,78.58578491,121.4915619,105.3644028,668.0336914,104.381218,251.0856171,258.2360229,20.68493462,36.38890457,46.61476517,1.543824196,16.99736595,13.47252178,34.83174133,44.77000046,62.97507858,89.16217041,62.83079529,99.33770752,123.2867889,8.170809746,44.94854355,0.930000007,93.11434174
4/15/2020,73.02609253,48.655334,70.06311798,2.162455559,55.84231949,21.78117561,138.8748322,39.42383194,168.7761688,70.14363861,6.010000229,74.69436646,119.4751663,102.5439301,655.078186,101.3793335,241.5255127,248.9864655,21.14700127,35.68280792,44.00363922,1.451026082,15.97048283,13.2549181,33.3029213,42.65000153,65.39337158,84.389328,60.63751602,96.85955811,108.9978943,8.021059036,44.49787903,0.959999979,90.37023926
4/16/2020,73.85254669,49.680668,73.52087402,2.13508296,57.66357422,22.31803322,141.6707611,39.40484619,173.8429718,70.70098114,5.679999828,75.39404297,117.1455688,105.7822647,662.0697632,101.9367065,242.3229828,254.4017639,20.69476509,36.09055328,44.29269409,1.459462285,16.12696075,12.77240562,33.28344345,41.08000183,67.7220993,89.57720184,63.37663269,98.19023132,109.8964386,7.992980957,44.88975906,1,92.45264435
4/17/2020,73.19906616,50.259335,72.92712402,2.13508296,57.25568771,22.53853226,143.0687408,40.3353653,175.3748322,69.74166107,5.889999866,78.70080566,118.6333847,107.8335114,673.9101563,106.4052734,249.4437561,262.2283325,20.67510223,37.32374191,44.69736862,1.535387993,17.2125206,13.24545574,34.27669144,42.31999969,66.55773163,91.64246368,63.34685898,99.12556458,116.2937241,8.058496475,45.44818878,1.049999952,92.83214569
4/20/2020,71.41162109,49.757332,71.61237335,2.24457407,56.13637543,22.92200279,138.8648987,40.39234161,171.8987427,68.29405975,5.550000191,76.72633362,119.406662,105.9152069,650.4428101,103.2567291,242.3136139,260.8843384,21.37311935,36.62759018,44.601017,1.493206978,17.59393692,12.82917213,34.23774338,39.54999924,66.17956543,89.86376953,61.99715042,97.30312347,108.9490662,8.124013901,45.36001205,1.059999943,90.03939819
4/21/2020,69.03794098,45.781334,67.23654175,2.107710123,53.46141052,20.47737122,130.4176025,38.50280762,164.7894897,66.18305969,5.519999981,74.79978943,120.4442139,101.461319,651.848877,96.65651703,232.3407288,246.20961,21.3534565,34.82753754,43.01122284,1.501643181,17.19296455,13.52928829,33.15685272,37.83000183,65.40332794,84.19169617,60.46880722,93.02182007,103.0205917,8.086575508,44.98772812,1.049999952,85.72862244
4/22/2020,71.76719666,48.807335,71.3878479,2.162455559,57.00905609,21.11968613,136.7332306,39.65171432,170.3865509,68.08937836,5.650000095,75.68157959,122.5682449,106.3425598,664.0576782,99.48239136,243.8991394,260.736145,22.49388123,35.20544815,45.14058685,1.459462285,16.89957237,14.00234127,33.58531189,39.93000031,66.65725708,90.03174591,62.30480194,98.46987915,107.1128922,8.311203003,45.97722626,1.059999943,90.43834686
4/23/2020,70.9311142,47.042,70.85396576,2.22632575,56.00357437,21.50316048,136.4754791,39.51878738,168.3244476,67.82550049,5.510000229,76.00746155,124.5748444,104.8990784,664.7365723,98.6219101,242.9234161,255.0144501,23.39835548,36.70714188,46.27753067,1.467898488,16.69419289,14.39024162,33.78493881,39.38999939,65.56255341,90.19974518,60.736763,98.17094421,106.9761581,8.367359161,45.73230362,1.110000014,90.29238129
